env_steps,update,loss_pi,loss_v,entropy,approx_kl,clip_frac,mean_ep_return_recent,mean_ep_len_recent,sps
1186000,593,-0.007610,0.000433,0.057404,0.011163,0.034000,-1.691081,1440.00,3084.5
1188000,594,-0.007781,0.000492,0.050618,0.010913,0.033875,-1.691081,1440.00,2842.1
1190000,595,-0.003226,0.000353,0.025117,0.009830,0.023250,-1.691081,1440.00,3502.5
1192000,596,-0.004152,0.000566,0.050361,0.008923,0.028125,-1.691081,1440.00,3386.3
1194000,597,-0.005930,0.000508,0.040312,0.016764,0.031125,-1.691081,1440.00,3132.6
1196000,598,-0.005380,0.000496,0.033909,0.011574,0.023500,-1.691081,1440.00,2996.2
1198000,599,-0.002776,0.000525,0.024961,0.004269,0.013250,-1.691081,1440.00,3248.9
1200000,600,-0.005262,0.000434,0.022673,0.006609,0.016750,-1.853119,1440.00,3387.3
1202000,601,-0.002838,0.000385,0.019492,0.012000,0.018000,-1.853119,1440.00,3421.9
1204000,602,-0.003364,0.000835,0.022666,0.009166,0.019625,-1.853119,1440.00,3169.7
1206000,603,-0.003865,0.000435,0.025810,0.011138,0.017375,-1.853119,1440.00,3025.9
1208000,604,-0.003599,0.000636,0.016098,0.010150,0.014375,-1.853119,1440.00,2418.7
1210000,605,-0.005390,0.001020,0.026670,0.010373,0.020375,-1.853119,1440.00,1885.5
1212000,606,-0.005165,0.000385,0.031242,0.010638,0.022250,-1.853119,1440.00,1655.8
1214000,607,-0.003991,0.000410,0.033468,0.009230,0.026875,-1.853119,1440.00,1881.1
1216000,608,-0.003911,0.000472,0.028229,0.021223,0.022625,-1.853119,1440.00,1859.5
1218000,609,-0.004556,0.000420,0.026657,0.011749,0.017500,-1.853119,1440.00,1811.5
1220000,610,-0.003525,0.000417,0.030938,0.025672,0.030250,-1.853119,1440.00,1533.2
1222000,611,-0.004814,0.000430,0.019353,0.018414,0.018125,-1.975422,1440.00,1374.2
1224000,612,-0.004918,0.000413,0.025258,0.012727,0.022375,-1.975422,1440.00,1262.2
1226000,613,-0.003180,0.000319,0.027582,0.011672,0.020500,-1.975422,1440.00,1248.9
1228000,614,-0.006876,0.000482,0.037977,0.018479,0.036500,-1.975422,1440.00,1206.2
1230000,615,-0.007210,0.000385,0.027507,0.009306,0.026000,-1.975422,1440.00,1248.7
1232000,616,-0.004877,0.000315,0.018197,0.011878,0.018375,-1.975422,1440.00,1431.2
1234000,617,-0.002189,0.000494,0.034515,0.016334,0.030750,-1.975422,1440.00,1620.3
1236000,618,-0.002575,0.000422,0.026561,0.009815,0.021375,-1.975422,1440.00,2589.6
1238000,619,-0.004483,0.000547,0.022648,0.013571,0.020750,-1.975422,1440.00,2590.2
1240000,620,-0.000780,0.000907,0.016932,0.006754,0.014000,-1.975422,1440.00,2623.2
1242000,621,-0.003405,0.001063,0.015301,0.010041,0.015000,-1.975422,1440.00,2822.5
1244000,622,-0.001384,0.000706,0.023714,0.009816,0.022500,-1.975422,1440.00,3399.0
1246000,623,-0.001578,0.000674,0.011087,0.006128,0.009750,-1.911821,1440.00,3397.8
1248000,624,-0.001494,0.001127,0.008565,0.004242,0.009125,-1.911821,1440.00,3263.3
1250000,625,-0.004054,0.000425,0.012891,0.010684,0.012000,-1.911821,1440.00,3255.8
1252000,626,-0.004515,0.000407,0.028152,0.009522,0.018500,-1.911821,1440.00,2994.1
1254000,627,-0.000425,0.000606,0.021828,0.022797,0.022500,-1.911821,1440.00,2709.9
1256000,628,-0.002872,0.000677,0.014213,0.004319,0.009500,-1.911821,1440.00,3268.5
1258000,629,-0.002739,0.000758,0.009455,0.003582,0.006750,-1.911821,1440.00,3206.4
1260000,630,-0.002914,0.000631,0.009462,0.005498,0.007875,-1.911821,1440.00,3319.2
1262000,631,-0.001330,0.000481,0.009604,0.003083,0.006625,-1.911821,1440.00,3092.8
1264000,632,-0.001809,0.001931,0.006967,0.000942,0.003000,-1.911821,1440.00,3082.8
1266000,633,-0.001523,0.000606,0.011011,0.003602,0.007625,-1.911821,1440.00,2852.5
1268000,634,-0.002281,0.000264,0.010041,0.017670,0.011375,-1.256059,1440.00,3267.7
1270000,635,-0.002309,0.000217,0.012899,0.015572,0.014875,-1.256059,1440.00,3391.3
1272000,636,-0.002720,0.000436,0.007606,0.005458,0.007750,-1.256059,1440.00,3529.9
1274000,637,-0.000632,0.001187,0.005095,0.001807,0.004375,-1.256059,1440.00,3161.6
1276000,638,-0.000697,0.000344,0.007751,0.002537,0.006750,-1.256059,1440.00,3592.4
1278000,639,-0.001932,0.000600,0.006194,0.001645,0.005625,-1.256059,1440.00,3406.5
1280000,640,-0.002300,0.000510,0.005066,0.001471,0.004625,-1.256059,1440.00,3525.7
1282000,641,-0.002887,0.002033,0.008775,0.014911,0.008125,-1.256059,1440.00,3107.6
1284000,642,-0.003719,0.001378,0.009270,0.003854,0.009375,-1.256059,1440.00,3356.5
1286000,643,-0.000657,0.000651,0.004629,0.003038,0.004750,-1.256059,1440.00,3330.0
1288000,644,-0.000645,0.003146,0.002921,0.001775,0.002625,-1.256059,1440.00,3345.5
1290000,645,0.003178,0.002223,0.004795,0.005105,0.005000,-1.256059,1440.00,3255.0
1292000,646,-0.001148,0.000430,0.009036,0.002812,0.007750,-0.834554,1440.00,3118.5
1294000,647,-0.003800,0.000193,0.010221,0.011957,0.011125,-0.834554,1440.00,3165.9
1296000,648,-0.003141,0.000239,0.014569,0.006869,0.011750,-0.834554,1440.00,2868.2
1298000,649,-0.000401,0.000264,0.009645,0.004036,0.009000,-0.834554,1440.00,3134.1
1300000,650,-0.001784,0.000192,0.008119,0.002409,0.004500,-0.834554,1440.00,3065.1
1302000,651,-0.001150,0.000164,0.004951,0.001829,0.004750,-0.834554,1440.00,3257.2
1304000,652,-0.002333,0.000241,0.011947,0.003676,0.012250,-0.834554,1440.00,3399.6
1306000,653,-0.002896,0.000279,0.011439,0.008870,0.009750,-0.834554,1440.00,3198.6
1308000,654,-0.000717,0.000207,0.003260,0.002145,0.003250,-0.834554,1440.00,2899.7
1310000,655,0.006126,0.000252,0.014863,0.015342,0.012375,-0.834554,1440.00,3234.1
1312000,656,-0.001049,0.000121,0.004042,0.005728,0.005000,-0.834554,1440.00,3327.1
1314000,657,-0.001755,0.000107,0.004543,0.000404,0.002000,-0.612866,1440.00,3513.5
1316000,658,-0.000045,0.000066,0.000756,0.000341,0.000750,-0.612866,1440.00,3226.3
1318000,659,-0.001940,0.000172,0.006201,0.002571,0.004625,-0.612866,1440.00,3368.6
1320000,660,-0.002010,0.000399,0.003797,0.003273,0.003375,-0.612866,1440.00,3435.8
1322000,661,-0.003200,0.000173,0.006673,0.003050,0.006875,-0.612866,1440.00,3446.7
1324000,662,-0.001483,0.000109,0.003417,0.002921,0.003750,-0.612866,1440.00,3263.1
1326000,663,-0.000028,0.000167,0.000070,0.000000,0.000000,-0.612866,1440.00,3435.1
1328000,664,-0.000553,0.000095,0.000818,0.000136,0.000625,-0.612866,1440.00,3490.9
1330000,665,-0.001198,0.000103,0.000715,0.000438,0.000750,-0.612866,1440.00,3554.1
1332000,666,-0.001074,0.000059,0.002583,0.000137,0.001875,-0.612866,1440.00,3146.5
1334000,667,0.000000,0.000053,0.000026,0.000000,0.000000,-0.612866,1440.00,3499.1
1336000,668,-0.000107,0.001000,0.000754,0.001740,0.001250,-0.612866,1440.00,3323.1
1338000,669,-0.001190,0.000537,0.002181,0.002449,0.002250,-0.469700,1440.00,3186.1
1340000,670,-0.000787,0.000162,0.007447,0.005385,0.008250,-0.469700,1440.00,3167.6
1342000,671,0.001068,0.000130,0.005910,0.001512,0.005750,-0.469700,1440.00,3287.7
1344000,672,-0.000736,0.000081,0.001449,0.000138,0.001250,-0.469700,1440.00,3311.3
1346000,673,-0.000634,0.000077,0.001279,0.000054,0.000625,-0.469700,1440.00,3448.4
1348000,674,-0.000402,0.000078,0.001843,0.000099,0.001125,-0.469700,1440.00,3263.9
1350000,675,-0.002725,0.000088,0.002384,0.005697,0.002750,-0.469700,1440.00,3419.6
1352000,676,-0.000175,0.000084,0.000873,0.000034,0.000375,-0.469700,1440.00,3345.2
1354000,677,-0.000374,0.000092,0.001286,0.000018,0.000375,-0.469700,1440.00,3263.2
1356000,678,-0.001057,0.000051,0.002097,0.001934,0.002875,-0.469700,1440.00,3069.5
1358000,679,-0.000778,0.000103,0.001163,0.001283,0.001500,-0.469700,1440.00,2740.2
1360000,680,-0.000002,0.000532,0.000110,0.000000,0.000000,-0.330651,1440.00,3258.6
1362000,681,-0.001306,0.001349,0.001248,0.000341,0.000625,-0.330651,1440.00,3332.5
1364000,682,-0.000175,0.000607,0.001436,0.000259,0.000250,-0.330651,1440.00,3288.9
1366000,683,-0.000337,0.000458,0.000455,0.000103,0.000250,-0.330651,1440.00,3097.0
1368000,684,-0.000349,0.000191,0.000510,0.000011,0.000250,-0.330651,1440.00,3274.1
1370000,685,-0.000229,0.000622,0.001610,0.000128,0.000625,-0.330651,1440.00,2931.6
1372000,686,-0.000641,0.001031,0.003084,0.002627,0.001125,-0.330651,1440.00,3521.4
1374000,687,-0.000597,0.000131,0.000503,0.000010,0.000250,-0.330651,1440.00,3494.4
1376000,688,-0.000000,0.000127,0.000005,0.000000,0.000000,-0.330651,1440.00,3596.0
1378000,689,-0.000482,0.000412,0.000098,0.002623,0.000375,-0.330651,1440.00,3407.2
1380000,690,-0.000000,0.005368,0.000001,0.000000,0.000000,-0.330651,1440.00,3401.0
1382000,691,-0.000001,0.002961,0.000233,0.000000,0.000000,-0.330651,1440.00,2722.6
1384000,692,-0.000000,0.000145,0.000001,-0.000000,0.000000,-0.215820,1440.00,2733.3
1386000,693,-0.000485,0.000121,0.000343,0.000021,0.000250,-0.215820,1440.00,2841.2
1388000,694,-0.000033,0.000036,0.000148,0.000000,0.000000,-0.215820,1440.00,3456.1
1390000,695,-0.000031,0.000035,0.000540,0.000003,0.000000,-0.215820,1440.00,3506.8
1392000,696,-0.000216,0.000092,0.000367,0.000009,0.000125,-0.215820,1440.00,3380.3
1394000,697,0.000426,0.000283,0.000642,0.002612,0.001125,-0.215820,1440.00,3314.7
1396000,698,0.000000,0.001258,0.000001,-0.000000,0.000000,-0.215820,1440.00,3540.3
1398000,699,-0.000368,0.001425,0.001001,0.000015,0.000125,-0.215820,1440.00,3643.5
1400000,700,0.000004,0.000782,0.000217,0.000000,0.000000,-0.215820,1440.00,3380.4
1402000,701,-0.000601,0.001202,0.002664,0.000278,0.001250,-0.215820,1440.00,3191.6
1404000,702,-0.000557,0.000495,0.004168,0.000455,0.002000,-0.215820,1440.00,3063.1
1406000,703,-0.000006,0.000049,0.000042,0.000000,0.000000,-0.142217,1440.00,3436.7
1408000,704,-0.000004,0.000040,0.000100,0.000000,0.000000,-0.142217,1440.00,3501.1
1410000,705,-0.001660,0.000042,0.000754,0.004690,0.002250,-0.142217,1440.00,3494.4
1412000,706,-0.000032,0.000038,0.000057,0.000000,0.000000,-0.142217,1440.00,3219.5
1414000,707,-0.000000,0.000030,0.000001,0.000000,0.000000,-0.142217,1440.00,3229.7
1416000,708,-0.000113,0.000071,0.001745,0.006258,0.004250,-0.142217,1440.00,2887.8
1418000,709,-0.000003,0.000093,0.000041,0.000000,0.000000,-0.142217,1440.00,3589.4
1420000,710,0.000000,0.001102,0.000004,0.000000,0.000000,-0.142217,1440.00,3498.8
1422000,711,-0.000047,0.000435,0.000070,0.000000,0.000000,-0.142217,1440.00,3374.2
1424000,712,-0.000004,0.000541,0.000035,0.000000,0.000000,-0.142217,1440.00,3273.0
1426000,713,-0.000001,0.000169,0.000033,0.000000,0.000000,-0.142217,1440.00,3427.1
1428000,714,-0.000007,0.000923,0.000108,0.000000,0.000000,-0.142217,1440.00,3521.6
1430000,715,-0.000133,0.001158,0.001053,0.000127,0.000375,-0.104815,1440.00,3387.8
1432000,716,-0.002516,0.000421,0.000994,0.000780,0.001250,-0.104815,1440.00,3259.9
1434000,717,0.000024,0.000075,0.000355,0.000000,0.000000,-0.104815,1440.00,3017.7
1436000,718,-0.000136,0.000076,0.000749,0.000006,0.000000,-0.104815,1440.00,3584.4
1438000,719,-0.000004,0.000089,0.000051,0.000000,0.000000,-0.104815,1440.00,3781.8
1440000,720,-0.004123,0.000148,0.005634,0.006064,0.005750,-0.104815,1440.00,3514.2
1442000,721,-0.001469,0.000104,0.005716,0.001062,0.002750,-0.104815,1440.00,3382.6
1444000,722,-0.000354,0.000061,0.000525,0.000039,0.000375,-0.104815,1440.00,3432.0
1446000,723,-0.001180,0.000063,0.000983,0.006119,0.001625,-0.104815,1440.00,3461.1
1448000,724,-0.001428,0.000123,0.006254,0.006749,0.003375,-0.104815,1440.00,3466.2
1450000,725,-0.000002,0.000689,0.000083,0.000000,0.000000,-0.104815,1440.00,3150.4
1452000,726,-0.001716,0.000587,0.000230,0.000209,0.000875,-0.069701,1440.00,3103.2
1454000,727,-0.000000,0.000137,0.000000,0.000000,0.000000,-0.069701,1440.00,2941.7
1456000,728,-0.000015,0.000074,0.000126,0.000000,0.000000,-0.069701,1440.00,3122.0
1458000,729,-0.000000,0.000188,0.000002,0.000000,0.000000,-0.069701,1440.00,2876.3
1460000,730,-0.000000,0.003851,0.000000,0.000000,0.000000,-0.069701,1440.00,2922.6
1462000,731,-0.000000,0.004081,0.000015,0.000000,0.000000,-0.069701,1440.00,2669.3
1464000,732,0.000000,0.001894,0.000003,-0.000000,0.000000,-0.069701,1440.00,2662.3
1466000,733,-0.001001,0.000476,0.000709,0.000047,0.000625,-0.069701,1440.00,2725.1
1468000,734,-0.000819,0.000166,0.000086,0.000032,0.000375,-0.069701,1440.00,3394.8
1470000,735,-0.000001,0.000097,0.000008,0.000000,0.000000,-0.069701,1440.00,3529.3
1472000,736,-0.000000,0.000074,0.000000,0.000000,0.000000,-0.069701,1440.00,3496.4
1474000,737,-0.000000,0.001338,0.000002,-0.000000,0.000000,-0.069701,1440.00,3189.4
1476000,738,0.000000,0.001870,0.000000,0.000000,0.000000,-0.051556,1440.00,3511.5
1478000,739,0.000000,0.001298,0.000000,0.000000,0.000000,-0.051556,1440.00,3393.7
1480000,740,0.000000,0.000078,0.000001,0.000000,0.000000,-0.051556,1440.00,3465.2
1482000,741,-0.000000,0.000142,0.000005,0.000000,0.000000,-0.051556,1440.00,3194.3
1484000,742,0.000000,0.000080,0.000000,0.000000,0.000000,-0.051556,1440.00,2928.2
1486000,743,0.000000,0.000074,0.000000,0.000000,0.000000,-0.051556,1440.00,3373.0
1488000,744,0.000000,0.000110,0.000000,0.000000,0.000000,-0.051556,1440.00,3263.0
1490000,745,-0.000000,0.000127,0.000000,0.000000,0.000000,-0.051556,1440.00,3289.8
1492000,746,-0.000000,0.000350,0.000000,0.000000,0.000000,-0.051556,1440.00,3066.5
1494000,747,-0.000000,0.000144,0.000000,0.000000,0.000000,-0.051556,1440.00,2766.9
1496000,748,-0.000000,0.000613,0.000000,0.000000,0.000000,-0.051556,1440.00,2894.9
1498000,749,0.000000,0.001098,0.000001,-0.000000,0.000000,-0.044925,1440.00,2853.6
1500000,750,-0.000000,0.000098,0.000000,0.000000,0.000000,-0.044925,1440.00,3439.1
1502000,751,-0.000000,0.000046,0.000000,0.000000,0.000000,-0.044925,1440.00,3334.2
1504000,752,-0.000120,0.000053,0.000051,0.003872,0.000375,-0.044925,1440.00,3356.6
1506000,753,-0.000000,0.000084,0.000000,0.000000,0.000000,-0.044925,1440.00,3315.8
1508000,754,-0.000000,0.000415,0.000000,0.000000,0.000000,-0.044925,1440.00,2845.8
1510000,755,-0.000000,0.000611,0.000000,0.000000,0.000000,-0.044925,1440.00,1965.4
1512000,756,-0.000001,0.000309,0.000017,0.000000,0.000000,-0.044925,1440.00,1802.7
1514000,757,0.000000,0.000093,0.000000,0.000000,0.000000,-0.044925,1440.00,1866.0
1516000,758,0.000000,0.000158,0.000000,0.000000,0.000000,-0.044925,1440.00,1828.3
1518000,759,0.000000,0.000505,0.000000,0.000000,0.000000,-0.044925,1440.00,2807.4
1520000,760,-0.000000,0.001604,0.000000,0.000000,0.000000,-0.044925,1440.00,2817.4
1522000,761,-0.000000,0.001311,0.000000,0.000000,0.000000,-0.042153,1440.00,3212.9
1524000,762,-0.000000,0.001014,0.000000,0.000000,0.000000,-0.042153,1440.00,3289.7
1526000,763,-0.000000,0.000533,0.000000,0.000000,0.000000,-0.042153,1440.00,3325.8
1528000,764,-0.000000,0.000727,0.000001,-0.000000,0.000000,-0.042153,1440.00,3106.6
1530000,765,-0.000000,0.001458,0.000000,0.000000,0.000000,-0.042153,1440.00,2877.6
1532000,766,-0.000000,0.000460,0.000004,0.000000,0.000000,-0.042153,1440.00,3305.7
1534000,767,-0.000000,0.002994,0.000000,0.000000,0.000000,-0.042153,1440.00,3624.5
1536000,768,0.000000,0.000669,0.000000,0.000000,0.000000,-0.042153,1440.00,3363.6
1538000,769,0.000000,0.002973,0.000000,0.000000,0.000000,-0.042153,1440.00,3394.8
1540000,770,-0.000000,0.002763,0.000000,0.000000,0.000000,-0.042153,1440.00,3092.8
1542000,771,0.000000,0.001183,0.000000,0.000000,0.000000,-0.042153,1440.00,3345.9
1544000,772,-0.000000,0.000143,0.000000,0.000000,0.000000,-0.040314,1440.00,3173.6
1546000,773,-0.000000,0.000387,0.000001,-0.000000,0.000000,-0.040314,1440.00,3343.4
1548000,774,-0.000000,0.000403,0.000000,0.000000,0.000000,-0.040314,1440.00,3376.7
1550000,775,-0.000000,0.000051,0.000000,0.000000,0.000000,-0.040314,1440.00,3098.0
1552000,776,-0.000000,0.000082,0.000000,0.000000,0.000000,-0.040314,1440.00,2736.3
1554000,777,-0.000000,0.000037,0.000001,-0.000000,0.000000,-0.040314,1440.00,2893.6
1556000,778,-0.000000,0.000803,0.000000,0.000000,0.000000,-0.040314,1440.00,2818.9
1558000,779,-0.000000,0.003070,0.000000,0.000000,0.000000,-0.040314,1440.00,3256.7
1560000,780,0.000000,0.001421,0.000000,0.000000,0.000000,-0.040314,1440.00,3390.5
1562000,781,-0.000402,0.000304,0.000313,0.000119,0.000250,-0.040314,1440.00,3283.7
1564000,782,-0.000000,0.000059,0.000000,-0.000000,0.000000,-0.040314,1440.00,2945.9
1566000,783,-0.000045,0.000064,0.000041,0.000000,0.000000,-0.040314,1440.00,2663.0
1568000,784,-0.000000,0.000019,0.000000,0.000000,0.000000,-0.039133,1440.00,2753.4
1570000,785,-0.000000,0.000014,0.000000,0.000000,0.000000,-0.039133,1440.00,3331.8
1572000,786,-0.000000,0.000219,0.000000,0.000000,0.000000,-0.039133,1440.00,3402.5
1574000,787,-0.000000,0.000062,0.000004,0.000000,0.000000,-0.039133,1440.00,3373.9
1576000,788,-0.000000,0.000031,0.000000,0.000000,0.000000,-0.039133,1440.00,3212.3
1578000,789,-0.000000,0.000027,0.000000,0.000000,0.000000,-0.039133,1440.00,3446.4
1580000,790,-0.000000,0.000019,0.000000,0.000000,0.000000,-0.039133,1440.00,3519.8
1582000,791,-0.000000,0.000030,0.000000,0.000000,0.000000,-0.039133,1440.00,3556.9
1584000,792,-0.000000,0.000017,0.000000,0.000000,0.000000,-0.039133,1440.00,3293.1
1586000,793,-0.000000,0.000027,0.000000,0.000000,0.000000,-0.039133,1440.00,3114.7
1588000,794,-0.000000,0.000051,0.000000,0.000000,0.000000,-0.039133,1440.00,3001.7
1590000,795,-0.000200,0.000016,0.000084,0.000001,0.000000,-0.033107,1440.00,3244.8
1592000,796,0.000000,0.000150,0.000001,0.000000,0.000000,-0.033107,1440.00,3174.1
1594000,797,0.000000,0.000078,0.000000,0.000000,0.000000,-0.033107,1440.00,3093.4
1596000,798,0.000000,0.000036,0.000000,0.000000,0.000000,-0.033107,1440.00,2978.3
1598000,799,0.000000,0.000078,0.000000,0.000000,0.000000,-0.033107,1440.00,3075.5
1600000,800,0.000000,0.000082,0.000000,0.000000,0.000000,-0.033107,1440.00,3509.4
1602000,801,0.000000,0.000058,0.000000,0.000000,0.000000,-0.033107,1440.00,3293.1
1604000,802,0.000000,0.000044,0.000000,0.000000,0.000000,-0.033107,1440.00,3270.5
1606000,803,0.000000,0.000018,0.000001,0.000000,0.000000,-0.033107,1440.00,2820.4
1608000,804,0.000000,0.000015,0.000000,0.000000,0.000000,-0.033107,1440.00,3273.2
1610000,805,0.000000,0.000011,0.000000,0.000000,0.000000,-0.033107,1440.00,3579.4
1612000,806,0.000000,0.000016,0.000000,0.000000,0.000000,-0.033107,1440.00,3453.2
1614000,807,0.000000,0.000019,0.000000,0.000000,0.000000,-0.032807,1440.00,3318.7
1616000,808,0.000000,0.000011,0.000000,0.000000,0.000000,-0.032807,1440.00,3333.8
1618000,809,0.000000,0.000014,0.000000,0.000000,0.000000,-0.032807,1440.00,2855.9
1620000,810,0.000000,0.000342,0.000000,0.000000,0.000000,-0.032807,1440.00,3536.6
1622000,811,0.000000,0.000305,0.000000,0.000000,0.000000,-0.032807,1440.00,3557.9
1624000,812,0.000000,0.002692,0.000000,-0.000000,0.000000,-0.032807,1440.00,3613.7
1626000,813,-0.000285,0.001063,0.000464,0.000362,0.000625,-0.032807,1440.00,3558.2
1628000,814,-0.000000,0.000055,0.000000,0.000000,0.000000,-0.032807,1440.00,3272.6
1630000,815,-0.000000,0.000407,0.000000,0.000000,0.000000,-0.032807,1440.00,2793.3
1632000,816,0.000000,0.000353,0.000000,0.000000,0.000000,-0.032807,1440.00,2768.1
1634000,817,0.000000,0.000022,0.000000,0.000000,0.000000,-0.032807,1440.00,3297.1
1636000,818,0.000000,0.000034,0.000000,0.000000,0.000000,-0.031957,1440.00,3380.6
1638000,819,0.000000,0.000013,0.000001,0.000000,0.000000,-0.031957,1440.00,3444.7
1640000,820,0.000000,0.000012,0.000000,0.000000,0.000000,-0.031957,1440.00,3258.9
1642000,821,-0.000000,0.000011,0.000002,0.000000,0.000000,-0.031957,1440.00,3260.1
1644000,822,-0.000000,0.000011,0.000000,0.000000,0.000000,-0.031957,1440.00,3127.7
1646000,823,0.000000,0.000011,0.000001,0.000000,0.000000,-0.031957,1440.00,3453.2
1648000,824,-0.000000,0.000015,0.000000,0.000000,0.000000,-0.031957,1440.00,3534.6
1650000,825,-0.000000,0.000010,0.000000,0.000000,0.000000,-0.031957,1440.00,3199.5
1652000,826,0.000000,0.000013,0.000000,0.000000,0.000000,-0.031957,1440.00,3286.6
1654000,827,-0.000000,0.000012,0.000000,0.000000,0.000000,-0.031957,1440.00,3396.9
1656000,828,0.000000,0.000017,0.000000,0.000000,0.000000,-0.031957,1440.00,3480.7
1658000,829,-0.000000,0.000014,0.000000,0.000000,0.000000,-0.031957,1440.00,3155.0
1660000,830,-0.002129,0.000018,0.001740,0.007632,0.002875,-0.031745,1440.00,3155.4
1662000,831,-0.001074,0.000028,0.000867,0.002319,0.000625,-0.031745,1440.00,3319.6
1664000,832,-0.000000,0.000011,0.000000,0.000000,0.000000,-0.031745,1440.00,2507.8
1666000,833,-0.000000,0.000011,0.000014,0.000000,0.000000,-0.031745,1440.00,2754.0
1668000,834,0.000000,0.000012,0.000002,0.000000,0.000000,-0.031745,1440.00,2916.0
1670000,835,-0.000000,0.000020,0.000002,0.000000,0.000000,-0.031745,1440.00,3098.8
1672000,836,-0.000748,0.000026,0.000595,0.000349,0.000875,-0.031745,1440.00,3360.7
1674000,837,0.000000,0.000024,0.000001,0.000000,0.000000,-0.031745,1440.00,2929.3
1676000,838,-0.000004,0.000486,0.000006,0.000000,0.000000,-0.031745,1440.00,2792.6
1678000,839,0.000000,0.000067,0.000003,0.000000,0.000000,-0.031745,1440.00,2811.9
1680000,840,0.000000,0.000028,0.000001,-0.000000,0.000000,-0.031745,1440.00,3661.2
1682000,841,0.000000,0.000644,0.000000,0.000000,0.000000,-0.032738,1440.00,3428.3
1684000,842,0.000000,0.001508,0.000001,-0.000000,0.000000,-0.032738,1440.00,3613.9
1686000,843,0.000000,0.003677,0.000000,0.000000,0.000000,-0.032738,1440.00,3107.2
1688000,844,-0.000334,0.000505,0.000626,0.000929,0.001000,-0.032738,1440.00,3273.3
1690000,845,-0.000000,0.000485,0.000001,0.000000,0.000000,-0.032738,1440.00,3328.2
1692000,846,-0.000005,0.000349,0.000055,0.000000,0.000000,-0.032738,1440.00,2565.3
1694000,847,-0.000703,0.000350,0.001702,0.001037,0.001375,-0.032738,1440.00,2833.0
1696000,848,-0.001213,0.000220,0.001063,0.003943,0.001625,-0.032738,1440.00,2884.8
1698000,849,-0.002568,0.000150,0.004125,0.012546,0.005625,-0.032738,1440.00,2988.7
1700000,850,-0.005299,0.000165,0.008305,0.013501,0.009625,-0.032738,1440.00,3387.8
1702000,851,-0.002468,0.000302,0.014854,0.027202,0.019750,-0.032738,1440.00,3688.2
1704000,852,-0.007532,0.000326,0.018969,0.029257,0.022125,-0.032738,1440.00,3265.6
1706000,853,-0.004128,0.000218,0.013946,0.014919,0.012625,-0.048024,1440.00,3620.2
1708000,854,-0.008493,0.000313,0.027720,0.017410,0.022500,-0.048024,1440.00,3604.6
1710000,855,-0.008239,0.000348,0.024621,0.027131,0.023625,-0.048024,1440.00,3561.4
1712000,856,-0.007956,0.000333,0.030943,0.012617,0.025875,-0.048024,1440.00,3314.6
1714000,857,-0.008879,0.000375,0.047792,0.018942,0.028500,-0.048024,1440.00,3100.6
1716000,858,-0.012060,0.000402,0.052910,0.018072,0.033375,-0.048024,1440.00,2865.1
1718000,859,-0.011104,0.000502,0.063203,0.021620,0.036750,-0.048024,1440.00,3285.6
1720000,860,-0.011892,0.000674,0.088826,0.020103,0.053875,-0.048024,1440.00,3469.8
1722000,861,-0.009030,0.000475,0.043260,0.018898,0.027375,-0.048024,1440.00,3458.6
1724000,862,-0.010022,0.000398,0.047223,0.008647,0.027250,-0.048024,1440.00,3285.3
1726000,863,-0.012993,0.000834,0.079769,0.017546,0.035000,-0.048024,1440.00,3496.3
1728000,864,-0.007000,0.000445,0.012492,0.002771,0.009125,-0.174901,1440.00,3418.6
1730000,865,-0.002966,0.000321,0.010263,0.003689,0.008000,-0.174901,1440.00,3538.7
1732000,866,-0.006011,0.000346,0.024345,0.013664,0.018875,-0.174901,1440.00,3317.4
1734000,867,-0.005302,0.000225,0.020430,0.018822,0.022375,-0.174901,1440.00,3145.1
1736000,868,-0.006483,0.000256,0.021420,0.024535,0.023000,-0.174901,1440.00,2737.8
1738000,869,-0.002617,0.000296,0.025990,0.017363,0.022125,-0.174901,1440.00,2849.0
1740000,870,-0.003267,0.000347,0.028522,0.017459,0.024125,-0.174901,1440.00,3448.0
1742000,871,-0.000838,0.000467,0.008224,0.007555,0.004250,-0.174901,1440.00,3403.5
1744000,872,-0.003313,0.000661,0.008928,0.003774,0.008500,-0.174901,1440.00,3430.9
1746000,873,-0.001735,0.001526,0.005785,0.001500,0.004375,-0.174901,1440.00,3200.4
1748000,874,-0.001709,0.001867,0.004040,0.002083,0.002375,-0.174901,1440.00,3379.5
1750000,875,-0.001465,0.000920,0.010070,0.009884,0.006375,-0.174901,1440.00,3440.5
1752000,876,-0.001973,0.002079,0.010089,0.005846,0.009000,-0.234272,1440.00,3517.4
1754000,877,-0.000582,0.000328,0.003891,0.000301,0.002500,-0.234272,1440.00,3553.5
1756000,878,-0.003412,0.000478,0.015060,0.009666,0.010250,-0.234272,1440.00,3247.4
1758000,879,-0.007970,0.000389,0.027302,0.005720,0.016500,-0.234272,1440.00,3263.1
1760000,880,-0.003604,0.000767,0.016364,0.004919,0.010000,-0.234272,1440.00,2820.9
1762000,881,-0.002145,0.001819,0.017689,0.008060,0.015375,-0.234272,1440.00,3348.5
1764000,882,-0.000844,0.000876,0.004616,0.000778,0.002875,-0.234272,1440.00,3371.6
1766000,883,-0.000255,0.002314,0.003429,0.003824,0.004500,-0.234272,1440.00,3371.3
